CODE,day,t,dn,dc,cc,BS,DP,DN,SS,SB
CODE_1.SZ,20241230,9:30:00:810,792368,C,0, ,0,6500,0,666763
CODE_1.SZ,20241230,9:30:00:810,792461,C,0, ,0,1400,0,444997
CODE_1.SZ,20241230,9:30:00:820,795348,C,0, ,0,1100,0,729911
CODE_1.SZ,20241230,9:30:00:870,803328,0,0,B,4.61,800,308254,803327
CODE_1.SZ,20241230,9:30:00:900,807620,0,0,S,4.6,100,807619,440890
CODE_1.SZ,20241230,9:30:01:070,828699,0,0,B,4.61,700,308254,828698
CODE_1.SZ,20241230,9:30:01:100,832063,0,0,S,4.6,500,832062,440890
CODE_1.SZ,20241230,9:30:01:140,836324,C,0, ,0,8800,249431,0
CODE_1.SZ,20241230,9:30:01:270,847367,0,0,S,4.6,400,847366,440890
CODE_1.SZ,20241230,9:30:01:280,848037,0,0,B,4.61,100,308254,848036
CODE_1.SZ,20241230,9:30:01:330,851476,0,0,B,4.61,200,308254,851475
CODE_1.SZ,20241230,9:30:01:330,851587,C,0, ,0,1000,208305,0
CODE_1.SZ,20241230,9:30:01:370,855059,0,0,S,4.6,1900,855058,440890
CODE_1.SZ,20241230,9:30:01:500,868099,0,0,S,4.6,100,868098,440890
CODE_1.SZ,20241230,9:30:01:510,868716,0,0,B,4.61,3700,308254,868715
CODE_1.SZ,20241230,9:30:01:510,868721,0,0,S,4.6,400,868720,440890
CODE_1.SZ,20241230,9:30:01:510,868722,0,0,S,4.6,1500,868720,468370
CODE_1.SZ,20241230,9:30:01:550,871602,0,0,S,4.6,200,871601,468370
CODE_1.SZ,20241230,9:30:01:610,876344,0,0,S,4.6,1100,876343,468370
CODE_1.SZ,20241230,9:30:01:610,876345,0,0,S,4.6,2000,876343,471073
CODE_1.SZ,20241230,9:30:01:610,876346,0,0,S,4.6,2300,876343,590583
CODE_1.SZ,20241230,9:30:01:610,876347,0,0,S,4.6,400,876343,597848
CODE_1.SZ,20241230,9:30:01:610,876348,0,0,S,4.6,700,876343,600255
CODE_1.SZ,20241230,9:30:01:610,876349,0,0,S,4.6,5000,876343,626482
CODE_1.SZ,20241230,9:30:01:610,876350,0,0,S,4.6,2800,876343,653027
CODE_1.SZ,20241230,9:30:01:610,876351,0,0,S,4.6,2000,876343,654643
CODE_1.SZ,20241230,9:30:01:610,876352,0,0,S,4.6,500,876343,670052
CODE_1.SZ,20241230,9:30:01:610,876353,0,0,S,4.6,300,876343,675570
CODE_1.SZ,20241230,9:30:01:610,876354,0,0,S,4.6,600,876343,677001
CODE_1.SZ,20241230,9:30:01:610,876355,0,0,S,4.6,700,876343,690077
CODE_1.SZ,20241230,9:30:01:610,876356,0,0,S,4.6,700,876343,696218
CODE_1.SZ,20241230,9:30:01:610,876357,0,0,S,4.6,8000,876343,703178
CODE_1.SZ,20241230,9:30:01:610,876358,0,0,S,4.6,100,876343,712411
CODE_1.SZ,20241230,9:30:01:610,876359,0,0,S,4.6,400,876343,743067
CODE_1.SZ,20241230,9:30:01:620,877655,0,0,S,4.6,1600,877654,743067
CODE_1.SZ,20241230,9:30:01:620,877656,0,0,S,4.6,900,877654,770348
CODE_1.SZ,20241230,9:30:01:620,877657,0,0,S,4.6,100,877654,771041
CODE_1.SZ,20241230,9:30:01:620,877658,0,0,S,4.6,100,877654,771117
CODE_1.SZ,20241230,9:30:01:620,877659,0,0,S,4.59,100,877654,25553
CODE_1.SZ,20241230,9:30:01:620,877660,0,0,S,4.59,500,877654,192841
CODE_1.SZ,20241230,9:30:01:620,877661,0,0,S,4.59,1400,877654,202501
CODE_1.SZ,20241230,9:30:01:680,883657,C,0, ,0,24100,0,865523
CODE_1.SZ,20241230,9:30:01:780,891577,0,0,B,4.61,2800,308254,891576
CODE_1.SZ,20241230,9:30:01:810,893588,0,0,B,4.61,1400,308254,893587
CODE_1.SZ,20241230,9:30:01:950,905848,0,0,B,4.6,400,897920,905847
CODE_1.SZ,20241230,9:30:02:120,917604,0,0,S,4.59,800,917603,202501
CODE_1.SZ,20241230,9:30:02:120,917605,0,0,S,4.59,200,917603,355957
CODE_1.SZ,20241230,9:30:02:200,921349,0,0,S,4.59,100,921348,355957
CODE_1.SZ,20241230,9:30:02:200,921350,0,0,S,4.59,600,921348,406378
CODE_1.SZ,20241230,9:30:02:370,930774,0,0,S,4.59,400,930773,406378
CODE_1.SZ,20241230,9:30:02:470,934922,0,0,S,4.59,2000,934921,406378
CODE_1.SZ,20241230,9:30:02:610,941695,0,0,B,4.6,2600,897920,941694
CODE_1.SZ,20241230,9:30:02:610,941696,0,0,B,4.61,27400,308254,941694
CODE_1.SZ,20241230,9:30:02:640,943243,C,0, ,0,2000,316090,0
CODE_1.SZ,20241230,9:30:02:650,944186,0,0,B,4.61,700,308254,944185
CODE_1.SZ,20241230,9:30:02:810,954469,0,0,B,4.61,1300,308254,954468
CODE_1.SZ,20241230,9:30:02:880,958669,0,0,B,4.61,2600,308254,958668
CODE_1.SZ,20241230,9:30:02:880,958670,0,0,B,4.61,5500,592459,958668
CODE_1.SZ,20241230,9:30:02:880,958671,0,0,B,4.61,2000,710723,958668
CODE_1.SZ,20241230,9:30:03:110,971615,0,0,S,4.6,10000,971614,960090
CODE_1.SZ,20241230,9:30:03:260,981213,0,0,B,4.61,1900,710723,981212
CODE_1.SZ,20241230,9:30:03:270,981351,0,0,S,4.6,1200,981350,960090
CODE_1.SZ,20241230,9:30:03:400,986018,0,0,S,4.6,2000,986017,960090
CODE_1.SZ,20241230,9:30:03:450,989460,0,0,B,4.61,2300,710723,989459
CODE_1.SZ,20241230,9:30:03:490,991927,0,0,S,4.6,1200,991926,960090
CODE_1.SZ,20241230,9:30:03:500,992418,C,0, ,0,27800,710723,0
CODE_1.SZ,20241230,9:30:03:610,998633,0,0,S,4.6,300,998632,960090
CODE_1.SZ,20241230,9:30:03:630,1000035,0,0,S,4.6,300,1000034,960090
CODE_1.SZ,20241230,9:30:03:630,1000036,0,0,S,4.6,8700,1000034,971388
CODE_1.SZ,20241230,9:30:03:840,1012005,C,0, ,0,1200,0,336988
CODE_1.SZ,20241230,9:30:04:040,1021062,0,0,S,4.6,1300,1021061,971388
CODE_1.SZ,20241230,9:30:04:040,1021063,0,0,S,4.6,5300,1021061,1015535
CODE_1.SZ,20241230,9:30:04:300,1032844,0,0,S,4.6,3000,1032843,1015535
CODE_1.SZ,20241230,9:30:04:490,1040071,C,0, ,0,200,936478,0
CODE_1.SZ,20241230,9:30:04:500,1040199,0,0,S,4.6,400,1040198,1015535
CODE_1.SZ,20241230,9:30:04:750,1051138,0,0,B,4.6,2800,1040198,1051137
CODE_1.SZ,20241230,9:30:04:800,1052937,C,0, ,0,1000,0,356878
CODE_1.SZ,20241230,9:30:05:490,1072574,0,0,S,4.59,600,1072573,406378
CODE_1.SZ,20241230,9:30:05:890,1083547,0,0,B,4.6,1500,1040198,1083546
CODE_1.SZ,20241230,9:30:06:050,1087602,0,0,B,4.6,1000,1040198,1087601
CODE_1.SZ,20241230,9:30:06:180,1090432,0,0,B,4.6,400,1040198,1090431
CODE_1.SZ,20241230,9:30:07:140,1121771,0,0,B,4.6,1800,1040198,1121770
CODE_1.SZ,20241230,9:30:09:040,1154590,0,0,S,4.59,6600,1154589,406378
CODE_1.SZ,20241230,9:30:09:040,1154591,0,0,S,4.59,1000,1154589,410415
CODE_1.SZ,20241230,9:30:09:040,1154592,0,0,S,4.59,100,1154589,413854
CODE_1.SZ,20241230,9:30:09:040,1154593,0,0,S,4.59,2300,1154589,635714
CODE_1.SZ,20241230,9:30:09:210,1157900,0,0,S,4.59,100,1157899,635714
CODE_1.SZ,20241230,9:30:10:020,1175703,0,0,B,4.6,10000,1040198,1175702
CODE_1.SZ,20241230,9:30:10:950,1193466,0,0,S,4.59,1100,1193465,635714
CODE_1.SZ,20241230,9:30:12:470,1212290,C,0, ,0,900,1162972,0
CODE_1.SZ,20241230,9:30:12:470,1212293,C,0, ,0,200,1162889,0
CODE_1.SZ,20241230,9:30:12:630,1217276,C,0, ,0,1600,672985,0
CODE_1.SZ,20241230,9:30:13:790,1237994,0,0,B,4.6,1000,1040198,1237993
CODE_1.SZ,20241230,9:30:14:460,1244750,C,0, ,0,1000,0,333914
CODE_1.SZ,20241230,9:30:14:650,1246716,0,0,B,4.6,26000,1040198,1246715
CODE_1.SZ,20241230,9:30:15:460,1258970,0,0,B,4.6,800,1040198,1258969
CODE_1.SZ,20241230,9:30:15:460,1259126,0,0,B,4.6,300,1040198,1259125
CODE_1.SZ,20241230,9:30:15:460,1259131,0,0,B,4.6,200,1040198,1259130
CODE_1.SZ,20241230,9:30:15:460,1259215,C,0, ,0,100,990226,0
CODE_1.SZ,20241230,9:30:15:740,1266682,0,0,B,4.6,400,1040198,1266681
CODE_1.SZ,20241230,9:30:15:800,1267918,0,0,B,4.6,500,1040198,1267917
CODE_1.SZ,20241230,9:30:16:170,1273654,0,0,S,4.59,1000,1273653,635714
CODE_1.SZ,20241230,9:30:18:080,1300011,0,0,S,4.59,4500,1300010,635714
CODE_1.SZ,20241230,9:30:18:080,1300012,0,0,S,4.59,2000,1300010,655179
CODE_1.SZ,20241230,9:30:18:080,1300013,0,0,S,4.59,2200,1300010,672627
CODE_1.SZ,20241230,9:30:18:080,1300014,0,0,S,4.59,2000,1300010,743085
CODE_1.SZ,20241230,9:30:18:080,1300015,0,0,S,4.59,5000,1300010,810516
CODE_1.SZ,20241230,9:30:18:080,1300016,0,0,S,4.59,1000,1300010,933002
CODE_1.SZ,20241230,9:30:18:080,1300017,0,0,S,4.59,2900,1300010,972574
CODE_1.SZ,20241230,9:30:18:080,1300018,0,0,S,4.59,9500,1300010,1098732
CODE_1.SZ,20241230,9:30:18:080,1300019,0,0,S,4.59,500,1300010,1164877
CODE_1.SZ,20241230,9:30:18:080,1300020,0,0,S,4.59,2800,1300010,1171723
CODE_1.SZ,20241230,9:30:18:080,1300021,0,0,S,4.59,1300,1300010,1248373
CODE_1.SZ,20241230,9:30:18:220,1303051,0,0,S,4.59,400,1303050,1248373
CODE_1.SZ,20241230,9:30:18:440,1307726,0,0,S,4.59,100,1307725,1248373
CODE_1.SZ,20241230,9:30:18:440,1307850,0,0,S,4.59,100,1307849,1248373
CODE_1.SZ,20241230,9:30:18:660,1312878,0,0,S,4.59,900,1312877,1248373
CODE_1.SZ,20241230,9:30:18:660,1312879,0,0,S,4.59,1100,1312877,1268811
CODE_1.SZ,20241230,9:30:19:500,1329007,0,0,S,4.59,1000,1329006,1268811
CODE_1.SZ,20241230,9:30:19:500,1329008,0,0,S,4.59,300,1329006,1290371
CODE_1.SZ,20241230,9:30:19:500,1329009,0,0,S,4.59,17000,1329006,1297086
CODE_1.SZ,20241230,9:30:20:290,1339454,0,0,B,4.6,1100,1040198,1339453
CODE_1.SZ,20241230,9:30:20:350,1340361,C,0, ,0,5000,0,279268
CODE_1.SZ,20241230,9:30:20:470,1341432,0,0,S,4.59,600,1341431,1306553
CODE_1.SZ,20241230,9:30:20:600,1342951,C,0, ,0,1000,602871,0
CODE_1.SZ,20241230,9:30:21:020,1347116,0,0,B,4.6,2500,1040198,1347115
CODE_1.SZ,20241230,9:30:21:060,1347425,0,0,B,4.6,3300,1040198,1347424
CODE_1.SZ,20241230,9:30:21:250,1351407,0,0,B,4.6,41900,1040198,1351406
CODE_1.SZ,20241230,9:30:21:470,1356445,0,0,B,4.6,400,1040198,1356444
CODE_1.SZ,20241230,9:30:22:380,1379113,0,0,S,4.59,9600,1379112,1306553
CODE_1.SZ,20241230,9:30:22:380,1379114,0,0,S,4.59,100,1379112,1333952
CODE_1.SZ,20241230,9:30:22:380,1379115,0,0,S,4.59,2800,1379112,1337760
CODE_1.SZ,20241230,9:30:22:380,1379116,0,0,S,4.59,12500,1379112,1365312
CODE_1.SZ,20241230,9:30:23:520,1395553,0,0,B,4.6,3700,1040198,1395552
CODE_1.SZ,20241230,9:30:23:520,1395554,0,0,B,4.6,100,1042477,1395552
CODE_1.SZ,20241230,9:30:23:520,1395555,0,0,B,4.6,1000,1076621,1395552
CODE_1.SZ,20241230,9:30:23:520,1395556,0,0,B,4.6,500,1105859,1395552
CODE_1.SZ,20241230,9:30:23:520,1395557,0,0,B,4.6,18000,1142209,1395552
CODE_1.SZ,20241230,9:30:23:520,1395558,0,0,B,4.6,200,1259066,1395552
CODE_1.SZ,20241230,9:30:23:520,1395559,0,0,B,4.6,100,1298201,1395552
CODE_1.SZ,20241230,9:30:23:520,1395560,0,0,B,4.6,100,1307877,1395552
CODE_1.SZ,20241230,9:30:23:520,1395561,0,0,B,4.6,13200,1365431,1395552
CODE_1.SZ,20241230,9:30:23:920,1401473,0,0,S,4.6,2100,1401472,1395552
CODE_1.SZ,20241230,9:30:23:920,1401474,0,0,S,4.59,900,1401472,1365312
CODE_1.SZ,20241230,9:30:24:560,1419355,0,0,S,4.59,1600,1419354,1365312
CODE_1.SZ,20241230,9:30:25:610,1443794,0,0,S,4.59,2700,1443793,1365312
CODE_1.SZ,20241230,9:30:28:800,1511640,C,0, ,0,1000,0,708088
CODE_1.SZ,20241230,9:30:31:040,1560848,0,0,S,4.6,1100,1560847,1498087
CODE_1.SZ,20241230,9:30:31:040,1560849,0,0,S,4.59,4600,1560847,1365312
CODE_1.SZ,20241230,9:30:31:040,1560850,0,0,S,4.59,5000,1560847,1385325
CODE_1.SZ,20241230,9:30:31:040,1560851,0,0,S,4.59,800,1560847,1419471
CODE_1.SZ,20241230,9:30:31:210,1564224,0,0,S,4.59,400,1564223,1419471
CODE_1.SZ,20241230,9:30:31:210,1564225,0,0,S,4.59,1800,1564223,1477345
CODE_1.SZ,20241230,9:30:31:630,1572248,C,0, ,0,2000,0,826937
CODE_1.SZ,20241230,9:30:31:930,1576729,C,0, ,0,10000,114652,0
CODE_1.SZ,20241230,9:30:32:570,1586581,0,0,S,4.59,100,1586580,1477345
CODE_1.SZ,20241230,9:30:33:490,1600448,0,0,S,4.59,5900,1600447,1477345
CODE_1.SZ,20241230,9:30:33:510,1600984,0,0,S,4.59,400,1600983,1477345
CODE_1.SZ,20241230,9:30:33:810,1606943,0,0,S,4.59,500,1606942,1477345
CODE_1.SZ,20241230,9:30:33:850,1607587,0,0,S,4.59,1200,1607586,1477345
CODE_1.SZ,20241230,9:30:33:850,1607588,0,0,S,4.59,600,1607586,1528624
CODE_1.SZ,20241230,9:30:33:850,1607589,0,0,S,4.59,1400,1607586,1538962
CODE_1.SZ,20241230,9:30:33:870,1607912,0,0,S,4.59,3600,1607911,1538962
CODE_1.SZ,20241230,9:30:33:870,1607913,0,0,S,4.59,4100,1607911,1546930
CODE_1.SZ,20241230,9:30:33:890,1608129,0,0,S,4.59,1600,1608128,1546930
CODE_1.SZ,20241230,9:30:33:890,1608130,0,0,S,4.59,400,1608128,1578368
CODE_1.SZ,20241230,9:30:33:890,1608135,0,0,S,4.59,700,1608134,1578368
CODE_1.SZ,20241230,9:30:33:890,1608138,0,0,S,4.59,3200,1608137,1578368
CODE_1.SZ,20241230,9:30:33:890,1608140,0,0,S,4.59,700,1608139,1578368
CODE_1.SZ,20241230,9:30:33:890,1608142,0,0,S,4.59,1800,1608141,1603215
CODE_1.SZ,20241230,9:30:33:900,1608374,0,0,S,4.59,200,1608373,1603215
CODE_1.SZ,20241230,9:30:34:240,1614298,0,0,S,4.58,1200,1614297,98930
CODE_1.SZ,20241230,9:30:34:390,1617481,0,0,S,4.58,100,1617480,98930
CODE_1.SZ,20241230,9:30:34:390,1617482,0,0,S,4.58,500,1617480,111640
CODE_1.SZ,20241230,9:30:34:410,1617932,0,0,B,4.59,5700,1608373,1617931
CODE_1.SZ,20241230,9:30:34:410,1617933,0,0,B,4.59,1000,1608375,1617931
CODE_1.SZ,20241230,9:30:35:410,1633684,0,0,S,4.58,500,1633683,200948
CODE_1.SZ,20241230,9:30:35:420,1633765,0,0,S,4.58,500,1633764,216108
CODE_1.SZ,20241230,9:30:36:120,1643342,0,0,B,4.59,1700,1608375,1643341
CODE_1.SZ,20241230,9:30:36:120,1643343,0,0,B,4.59,700,1608385,1643341
CODE_1.SZ,20241230,9:30:36:120,1643344,0,0,B,4.59,100,1608386,1643341
CODE_1.SZ,20241230,9:30:36:120,1643345,0,0,B,4.59,300,1608389,1643341
CODE_1.SZ,20241230,9:30:36:440,1648995,0,0,S,4.58,2000,1648994,300178
CODE_1.SZ,20241230,9:30:36:440,1648996,0,0,S,4.58,600,1648994,353155
CODE_1.SZ,20241230,9:30:36:440,1648997,0,0,S,4.58,1000,1648994,370617
CODE_1.SZ,20241230,9:30:36:440,1648998,0,0,S,4.58,3000,1648994,383905
CODE_1.SZ,20241230,9:30:36:440,1648999,0,0,S,4.58,2000,1648994,386534
CODE_1.SZ,20241230,9:30:36:440,1649000,0,0,S,4.58,700,1648994,403331
CODE_1.SZ,20241230,9:30:36:900,1656203,C,0, ,0,700,1608390,0
CODE_1.SZ,20241230,9:30:36:900,1656206,C,0, ,0,600,1608389,0
CODE_1.SZ,20241230,9:30:36:900,1656213,C,0, ,0,1400,1608398,0
CODE_1.SZ,20241230,9:30:37:030,1657897,0,0,B,4.59,1200,1612960,1657896
CODE_1.SZ,20241230,9:30:37:050,1658247,0,0,B,4.59,200,1612960,1658246
CODE_1.SZ,20241230,9:30:37:050,1658248,0,0,B,4.59,900,1614671,1658246
CODE_1.SZ,20241230,9:30:37:120,1659184,C,0, ,0,11000,387345,0
CODE_1.SZ,20241230,9:30:37:180,1660060,0,0,B,4.59,300,1614671,1660059
CODE_1.SZ,20241230,9:30:37:180,1660061,0,0,B,4.59,100,1633505,1660059
CODE_1.SZ,20241230,9:30:37:180,1660062,0,0,B,4.59,500,1633831,1660059
CODE_1.SZ,20241230,9:30:38:820,1680863,0,0,S,4.59,500,1680862,1660059
CODE_1.SZ,20241230,9:30:38:820,1680864,0,0,S,4.59,1000,1680862,1665214
CODE_1.SZ,20241230,9:30:39:630,1691987,0,0,B,4.59,600,1680862,1691986
CODE_1.SZ,20241230,9:30:40:230,1700070,0,0,S,4.58,1300,1700069,403331
CODE_1.SZ,20241230,9:30:40:230,1700071,0,0,S,4.58,800,1700069,647022
CODE_1.SZ,20241230,9:30:40:230,1700072,0,0,S,4.58,1000,1700069,743112
CODE_1.SZ,20241230,9:30:40:590,1705327,0,0,S,4.58,1000,1705326,743112
CODE_1.SZ,20241230,9:30:40:590,1705328,0,0,S,4.58,2000,1705326,808517
CODE_1.SZ,20241230,9:30:40:590,1705329,0,0,S,4.58,1000,1705326,811567
CODE_1.SZ,20241230,9:30:41:210,1713356,C,0, ,0,1800,324548,0
CODE_1.SZ,20241230,9:30:41:210,1713426,0,0,S,4.58,200,1713425,811567
CODE_1.SZ,20241230,9:30:42:330,1727935,0,0,B,4.59,1000,1680862,1727934
CODE_1.SZ,20241230,9:30:42:530,1730652,0,0,S,4.58,1300,1730651,811567
CODE_1.SZ,20241230,9:30:42:530,1730752,0,0,S,4.58,1300,1730751,811567
CODE_1.SZ,20241230,9:30:43:220,1740195,C,0, ,0,5500,1627004,0
CODE_1.SZ,20241230,9:30:43:540,1744256,0,0,S,4.58,300,1744255,811567
CODE_1.SZ,20241230,9:30:43:910,1748189,0,0,B,4.59,200,1680862,1748188
CODE_1.SZ,20241230,9:30:43:920,1748283,0,0,S,4.59,900,1748282,1748188
CODE_1.SZ,20241230,9:30:44:920,1758591,C,0, ,0,1500,415595,0
CODE_1.SZ,20241230,9:30:46:510,1780797,C,0, ,0,1000,0,920120
CODE_1.SZ,20241230,9:30:46:770,1783617,0,0,S,4.58,200,1783616,811567
CODE_1.SZ,20241230,9:30:46:970,1785692,C,0, ,0,3000,881608,0
CODE_1.SZ,20241230,9:30:47:850,1795064,0,0,B,4.59,1000,1753570,1795063
CODE_1.SZ,20241230,9:30:48:470,1802848,0,0,S,4.58,700,1802847,811567
CODE_1.SZ,20241230,9:30:48:470,1802849,0,0,S,4.58,2500,1802847,890454
CODE_1.SZ,20241230,9:30:48:810,1807079,C,0, ,0,100,1447266,0
CODE_1.SZ,20241230,9:30:48:810,1807084,C,0, ,0,100,1427550,0
CODE_1.SZ,20241230,9:30:48:810,1807086,C,0, ,0,100,1427535,0
CODE_1.SZ,20241230,9:30:48:810,1807087,C,0, ,0,100,1427545,0
CODE_1.SZ,20241230,9:30:48:810,1807095,C,0, ,0,100,1447261,0
CODE_1.SZ,20241230,9:30:48:820,1807118,0,0,S,4.58,600,1807117,890454
CODE_1.SZ,20241230,9:30:48:890,1808085,C,0, ,0,100,1429440,0
CODE_1.SZ,20241230,9:30:50:470,1825603,0,0,B,4.59,8300,1753570,1825602
CODE_1.SZ,20241230,9:30:50:470,1825604,0,0,B,4.59,4300,1802388,1825602
CODE_1.SZ,20241230,9:30:50:470,1825605,0,0,B,4.59,100,1819453,1825602
CODE_1.SZ,20241230,9:30:50:470,1825606,0,0,B,4.59,4300,1824204,1825602
CODE_1.SZ,20241230,9:30:50:490,1825732,0,0,S,4.59,2600,1825731,1825602
CODE_1.SZ,20241230,9:30:50:710,1827995,0,0,S,4.59,2500,1827994,1825602
CODE_1.SZ,20241230,9:30:50:810,1828924,0,0,S,4.59,100,1828923,1825602
CODE_1.SZ,20241230,9:30:50:810,1828936,0,0,S,4.59,100,1828935,1825602
CODE_1.SZ,20241230,9:30:50:820,1829019,0,0,S,4.59,2000,1829018,1825602
CODE_1.SZ,20241230,9:30:50:820,1829073,0,0,S,4.59,5700,1829072,1825602
CODE_1.SZ,20241230,9:30:50:820,1829074,0,0,S,4.59,3000,1829072,1827760
CODE_1.SZ,20241230,9:30:50:830,1829120,0,0,S,4.58,13900,1829119,890454
CODE_1.SZ,20241230,9:30:52:860,1852327,C,0, ,0,1700,1714248,0
CODE_1.SZ,20241230,9:30:53:280,1856849,0,0,S,4.58,200,1856848,890454
CODE_1.SZ,20241230,9:30:53:300,1857009,C,0, ,0,2000,0,337639
CODE_1.SZ,20241230,9:30:53:920,1862840,C,0, ,0,6500,0,956948
CODE_1.SZ,20241230,9:30:54:950,1874713,0,0,B,4.59,100,1841030,1874712
CODE_1.SZ,20241230,9:30:54:950,1874714,0,0,B,4.59,100,1841033,1874712
CODE_1.SZ,20241230,9:30:54:950,1874715,0,0,B,4.59,4900,1842026,1874712
CODE_1.SZ,20241230,9:30:54:950,1874716,0,0,B,4.59,100,1851865,1874712
CODE_1.SZ,20241230,9:30:54:950,1874717,0,0,B,4.59,100,1851871,1874712
CODE_1.SZ,20241230,9:30:54:950,1874718,0,0,B,4.59,900,1873503,1874712
CODE_1.SZ,20241230,9:30:54:960,1874773,0,0,S,4.59,1400,1874772,1874712
CODE_1.SZ,20241230,9:30:54:970,1874856,0,0,S,4.59,3500,1874855,1874712
CODE_1.SZ,20241230,9:30:55:060,1875706,0,0,S,4.59,8900,1875705,1874712
CODE_1.SZ,20241230,9:30:55:830,1883513,0,0,S,4.58,9800,1883512,890454
CODE_1.SZ,20241230,9:30:55:830,1883514,0,0,S,4.58,300,1883512,905366
CODE_1.SZ,20241230,9:30:55:830,1883515,0,0,S,4.58,2000,1883512,924923
CODE_1.SZ,20241230,9:30:55:830,1883516,0,0,S,4.58,200,1883512,1022850
CODE_1.SZ,20241230,9:30:55:830,1883517,0,0,S,4.58,5000,1883512,1027622
CODE_1.SZ,20241230,9:30:55:830,1883518,0,0,S,4.58,5000,1883512,1066623
CODE_1.SZ,20241230,9:30:55:830,1883519,0,0,S,4.58,3600,1883512,1183684
CODE_1.SZ,20241230,9:30:56:760,1892171,0,0,S,4.58,16200,1892170,1183684
CODE_1.SZ,20241230,9:30:56:760,1892172,0,0,S,4.58,2000,1892170,1576606
CODE_1.SZ,20241230,9:30:56:770,1892200,0,0,S,4.58,200,1892199,1576606
CODE_1.SZ,20241230,9:30:56:770,1892202,0,0,S,4.58,600,1892201,1576606
CODE_1.SZ,20241230,9:30:56:770,1892204,0,0,S,4.58,700,1892203,1576606
CODE_1.SZ,20241230,9:30:56:770,1892206,0,0,S,4.58,500,1892205,1576606
CODE_1.SZ,20241230,9:30:56:770,1892207,0,0,S,4.58,900,1892205,1648600
CODE_1.SZ,20241230,9:30:57:060,1894777,0,0,B,4.59,100,1883401,1894776
CODE_1.SZ,20241230,9:30:57:060,1894778,0,0,B,4.59,100,1883420,1894776
CODE_1.SZ,20241230,9:30:57:060,1894843,0,0,S,4.59,300,1894842,1894776
CODE_1.SZ,20241230,9:30:57:450,1899314,0,0,S,4.58,1800,1899313,1648600
CODE_1.SZ,20241230,9:30:57:460,1899394,0,0,S,4.58,4800,1899393,1648600
CODE_1.SZ,20241230,9:30:57:460,1899395,0,0,S,4.58,5000,1899393,1730893
CODE_1.SZ,20241230,9:30:57:460,1899396,0,0,S,4.58,6000,1899393,1754785
CODE_1.SZ,20241230,9:30:57:460,1899472,C,0, ,0,900,1875638,0
CODE_1.SZ,20241230,9:30:57:460,1899475,C,0, ,0,100,1660354,0
CODE_1.SZ,20241230,9:30:57:700,1902241,0,0,S,4.58,1100,1902240,1754785
CODE_1.SZ,20241230,9:30:57:720,1902469,0,0,S,4.58,2900,1902468,1754785
CODE_1.SZ,20241230,9:30:57:720,1902470,0,0,S,4.58,300,1902468,1779818
CODE_1.SZ,20241230,9:30:57:720,1902471,0,0,S,4.58,4000,1902468,1811382
CODE_1.SZ,20241230,9:30:57:720,1902472,0,0,S,4.58,2200,1902468,1832316
CODE_1.SZ,20241230,9:30:57:740,1902593,0,0,S,4.58,7300,1902592,1832316
CODE_1.SZ,20241230,9:30:57:740,1902594,0,0,S,4.58,100,1902592,1836188
CODE_1.SZ,20241230,9:30:57:740,1902595,0,0,S,4.58,1400,1902592,1871642
CODE_1.SZ,20241230,9:30:57:740,1902596,0,0,S,4.58,2100,1902592,1876696
CODE_1.SZ,20241230,9:30:57:740,1902597,0,0,S,4.58,2400,1902592,1877912
CODE_1.SZ,20241230,9:30:57:740,1902663,0,0,S,4.58,1000,1902662,1899317
CODE_1.SZ,20241230,9:30:58:410,1910078,C,0, ,0,200,1894819,0
CODE_1.SZ,20241230,9:30:58:410,1910079,C,0, ,0,2300,1748288,0
CODE_1.SZ,20241230,9:30:58:420,1910115,0,0,S,4.58,3900,1910114,1910037
CODE_1.SZ,20241230,9:30:58:920,1915145,0,0,S,4.58,8000,1915144,1910037
CODE_1.SZ,20241230,9:30:58:930,1915220,C,0, ,0,900,1601017,0
CODE_1.SZ,20241230,9:31:00:030,1925402,0,0,B,4.58,400,1915144,1925401
CODE_1.SZ,20241230,9:31:00:060,1925722,0,0,S,4.58,200,1925721,1925401
CODE_1.SZ,20241230,9:31:00:060,1925791,0,0,S,4.58,400,1925790,1925401
CODE_1.SZ,20241230,9:31:00:160,1927312,0,0,B,4.58,300,1925790,1927311
CODE_1.SZ,20241230,9:31:00:520,1933846,0,0,S,4.58,1800,1933845,1927311
CODE_1.SZ,20241230,9:31:01:140,1945553,0,0,S,4.58,100,1945552,1927311
CODE_1.SZ,20241230,9:31:01:160,1945897,0,0,S,4.58,400,1945896,1927311
CODE_1.SZ,20241230,9:31:01:180,1946220,0,0,S,4.58,100,1946219,1927311
CODE_1.SZ,20241230,9:31:01:180,1946223,0,0,S,4.58,100,1946222,1927311
CODE_1.SZ,20241230,9:31:01:190,1946258,0,0,S,4.58,100,1946257,1927311
CODE_1.SZ,20241230,9:31:01:190,1946260,0,0,S,4.58,100,1946259,1927311
CODE_1.SZ,20241230,9:31:01:210,1946636,0,0,S,4.58,200,1946635,1927311
CODE_1.SZ,20241230,9:31:02:060,1958589,0,0,B,4.58,500,1946635,1958588
CODE_1.SZ,20241230,9:31:02:080,1958905,0,0,B,4.58,4300,1946635,1958904
CODE_1.SZ,20241230,9:31:02:270,1961308,0,0,B,4.59,100,1894862,1961307
